FIPS,AVG Jan,AVG Feb,AVG Mar,AVG Apr,AVG May,AVG June,AVG July,AVG August,AVG September,AVG October,AVG November,AVG December
35043,31.28,35.11,42.73,49.57,57.93,69.01,72.92,70.44,64.43,52.19,40.76,32.38
35045,31.16,35.89,43.6,50.9,59.4,71.14,76.28,73.82,66.76,53.48,41.41,31.98
35047,35.36,37.94,45.31,51.63,60.23,70.69,74.57,72,66.81,54.57,44.29,36.9
35049,31.24,34.76,42.13,48.63,56.82,67.61,71.56,68.89,63.43,51.14,40.34,32.52
35051,39.93,44.38,51.06,58.53,65.86,75.74,78.36,75.79,70.26,59.67,48.86,41.24
35053,36.14,40.39,47.76,54.57,62.41,72.47,75.64,72.77,67.11,56.01,44.99,37.69
35055,25.53,28.99,36.2,42.56,50.39,60.41,64.23,62.11,57.32,46.26,35.6,27.18
35057,33.18,36.69,43.93,50.47,58.57,69,72.73,70.07,64.68,52.78,42.11,35.09
35059,33.81,35.51,43.78,50.09,59.24,69.97,74.3,71.71,66.79,53.27,42.91,35.24
35061,36.23,40.88,48.66,55.59,64.13,74.59,78.21,75.22,69.3,56.96,45.31,37.43
36001,24.76,26.81,34.41,46.2,58.26,65.62,71.8,70.17,63.43,52.31,39.34,31.77
36003,23.51,25.74,32.93,44.23,56.29,63.87,68.97,67.73,61.8,50.72,38.12,30.88
36005,34.51,36.13,42.44,52.42,62.48,71.64,78.47,77.06,70.28,59.34,47.47,40.23
36007,23.97,26.33,33.06,44.44,56.69,64.32,70.11,68.23,62.16,51.09,38.37,31.09
36009,23.62,25.64,33.01,44.21,56.06,63.62,68.67,67.29,61.79,50.87,38.16,31.24
36011,24.2,25.94,33,44.06,56.77,64.89,70.64,69.21,62.72,51.78,39.34,31.7
36013,24.94,26.48,34.17,45.1,57.32,64.96,69.98,68.81,63.26,52.3,39.74,32.59
36015,24.67,26.74,34.24,45.09,57.11,64.96,70.67,69.01,62.9,51.63,39,31.7
36017,22.77,24.88,31.54,43.06,55.62,62.99,69,67.23,61.34,50.27,37.5,30.02
36019,17.84,19.27,28.9,41.61,55.51,63.17,69.02,67.44,60.34,48.83,34.92,26.3
36021,26.07,28.26,35.74,47.44,59.04,66.68,72.96,71,64.18,53.14,40.23,32.79
36023,22.18,24.33,30.94,42.4,55.14,62.94,68.86,67.07,60.81,49.83,37.2,29.72
36025,22.88,25.01,31.38,42.9,54.73,61.59,68.03,66.4,60.49,49.62,36.84,29.51
36027,27.74,29.62,37.51,48.61,59.86,67.97,74.4,72.64,65.14,54.19,40.96,33.78
36029,25.5,26.56,34.34,44.88,57.3,65.82,71.03,69.81,64.01,52.72,40.23,33.21
36031,17.41,18.91,27.13,39.61,52.87,60.47,66.47,64.99,58.22,46.7,33.14,25.14
36033,16.67,18.51,27.24,40.16,53.68,61.5,67.24,65.64,58.69,47.26,33.61,25.21
36035,21.21,23.02,30.62,43.06,55.81,63.14,69.16,67.58,61.07,49.57,36.59,28.4
36037,24.49,25.73,33.94,44.66,57.26,65.84,71.2,69.56,63.56,52.16,39.89,32.5
36039,24.02,26.34,33.13,44.81,56.32,63.47,69.73,68.01,61.63,50.79,38.18,30.88
36041,17,18.53,26.12,38.92,52.32,59.51,65.44,64.06,57.61,46.09,32.77,24.81
36043,18.49,20.43,28.08,40.66,54.19,61.64,67.59,65.9,59.67,48.13,34.73,26.63
36045,20.11,21.89,30.56,43.1,56,64.23,70.39,69.07,61.78,50.31,37.66,29.07
36047,35,36.68,42.88,52.58,62.59,71.83,78.69,77.32,70.79,59.68,47.84,40.69
36049,17.82,19.83,27.94,40.86,54.08,61.81,67.6,66.2,59.6,48.2,34.94,26.6
36051,25.32,26.88,34.47,45.33,57.76,65.84,71.04,69.72,63.6,52.39,40.09,32.81
36053,21.73,23.84,30.88,42.9,55.8,63.23,69.37,67.82,61.68,50.37,37.4,29.56
36055,25.87,27.04,34.82,45.31,57.8,66.6,72.14,70.8,64.57,53.02,41.14,33.72
36057,22.94,25.2,32.83,44.96,57.79,65.34,71.52,69.66,62.9,51.28,38.41,30.42
36059,34.32,35.78,41.88,51.24,61.07,70.32,77.33,76.1,69.5,58.73,47.12,40.04
36061,34.74,36.47,42.8,52.76,62.92,71.99,78.74,77.31,70.54,59.48,47.56,40.44
36063,26.1,26.88,34.87,45.01,57.71,66.73,72.19,70.92,64.67,53.02,40.68,33.83
36065,21.04,23.04,30.59,42.92,56.03,63.63,69.79,68.1,61.97,50.31,37.19,29.12
36067,23.59,25.53,32.73,44.37,57.14,65.08,71.03,69.68,63.09,51.86,39.19,31.49
36069,25.11,26.51,33.96,44.76,57.36,65.6,70.93,69.63,63.28,51.99,39.98,32.39
36071,27.96,29.67,37.21,48.32,59.29,67.26,73.8,72.13,65.22,54.04,41.2,33.9
36073,25.03,26.23,34.38,44.72,57.39,66.29,72.01,70.6,64.42,52.84,40.64,33.44
36075,22.72,24.57,32.24,44.04,56.62,64.69,70.76,69.41,62.77,51.49,38.91,31.01
36077,21.8,24,30.79,42.38,55.03,62.11,68.24,66.57,60.59,49.61,36.64,29.14
36079,28.58,30.4,37.98,48.82,59.83,67.96,74.56,73.03,65.94,55.07,41.88,34.5
36081,34.72,36.38,42.54,52.04,61.99,71.3,78.19,76.88,70.22,59.22,47.58,40.48
36083,24.73,26.39,34.31,45.91,58.2,65.63,71.68,69.97,63.2,52.27,39.06,31.54
36085,34.73,36.64,42.87,52.98,62.99,71.91,78.8,77.11,70.72,59.34,47.39,40.27
36087,30.29,32.21,39.49,50.39,60.9,69.24,75.99,74.31,67.38,56.14,43.54,36.32
36089,17.96,19.58,28.8,41.93,55.36,63.36,69.11,67.68,60.39,48.81,35.6,26.93
36091,23.08,24.52,32.94,45.18,57.59,65.09,71.2,69.44,62.56,51.07,38.06,30.08
36093,24.01,26.02,33.86,45.82,58.27,65.7,71.82,70.18,63.3,51.97,38.93,31.08
36095,22.34,24.83,31.61,43.34,55.62,62.73,69.02,67.39,60.92,49.93,37.24,29.49
36097,24.17,26.07,33.49,44.31,56.79,64.63,70.16,68.63,62.58,51.39,38.84,31.23
36099,25.27,26.82,34.08,44.82,57.51,65.77,71.39,69.87,63.48,52.32,40.08,32.48
36101,24.13,26.03,33.36,44.29,56.37,64.18,69.42,68.02,61.91,50.87,38.6,31.2
36103,33.22,34.17,40.14,49.14,58.92,67.82,75.13,74.21,67.91,57.49,45.8,39
36105,24.88,26.78,33.76,45.22,56.27,63.79,70.21,68.47,62.1,51.11,38.68,31.19
36107,24.21,26.64,33.46,44.59,56.76,64.73,70.57,68.48,62.28,51.09,38.62,31.49
36109,23.47,25.79,32.67,43.77,56.32,64.19,70.1,68.17,61.93,50.94,38.32,30.88
36111,25.68,27.83,35.02,46.29,57.57,65.11,71.5,69.81,63,52.02,39.42,32.04
36113,20.13,21.28,29.7,42.12,54.89,62.19,68.36,66.74,59.96,48.57,35.48,27.4
36115,22.92,23.97,32.83,44.83,57.42,64.94,71.09,69.28,62.07,50.98,37.78,30.01
36117,24.97,26.09,33.61,44.29,56.67,65.44,71.09,69.9,63.37,52.23,40.36,32.82
36119,31.16,32.88,39.86,50.46,60.9,69.49,76.24,74.59,67.7,56.72,44.27,37.01
36121,23.38,24.99,32.87,43.9,56.28,64.28,69.39,67.9,62.24,51.16,38.58,31.17
36123,24.98,26.62,34.1,44.73,57.43,65.61,70.82,69.39,63.09,51.77,39.74,32
37001,40.53,44.89,51.14,58.96,67.09,74.44,79.16,77.33,71.52,61.09,49.62,44.72
37003,39.42,43.8,50.44,57.5,66,72.93,77.43,75.62,70.58,60.42,48.76,43.4
37005,34.18,38.59,44.81,51.79,60.19,66.53,71,69.31,64.62,55.27,44.32,39.02
37007,43.71,48.94,54.93,62.24,70.23,77.4,81.37,79.99,74.54,64.08,53.04,48.01
37009,32.97,37.58,43.36,50.04,58.56,65.26,69.53,68.02,63.26,53.62,42.57,38.12
37011,32.76,37.33,42.82,49.44,57.74,64.31,68.49,66.94,62.28,53.07,42.81,38.14
37013,44.5,49.02,53.87,61.8,69.56,76.41,80.56,79.28,74.52,64.96,54.33,49.27
37015,42.22,46.66,52.12,60.6,68.67,75.59,80.03,78.61,73.6,63.52,52.26,46.92
37017,45.01,49.86,55.06,62.29,70.52,77.24,80.99,79.66,74.96,65.06,53.88,49.32
37019,46.6,51.18,56.07,62.9,70.93,77.63,80.99,79.97,75.5,66.37,55.67,51.1
37021,36.27,41.22,47.43,54,62.2,68.63,72.6,70.98,66.46,56.67,46.11,41.12
37023,39.24,44.02,50.5,57.21,65.73,72.86,76.94,75.37,70.43,60.2,48.92,43.63
37025,41.73,46.52,52.91,60.23,68.63,75.73,79.86,78.07,72.56,61.94,50.72,45.72
37027,38.88,43.54,49.98,56.84,65.23,72.38,76.7,74.97,69.87,59.63,48.32,43.17
37029,42.22,46.23,51.33,59.9,67.7,75.32,80.09,78.93,74.19,64.5,52.84,47.46
37031,46.62,50.38,54.93,62.42,70.2,77.08,80.91,80.14,76,67,56.66,51.82
37033,39.34,43.87,50.12,58.28,66.61,73.93,78.62,76.86,71.1,60.64,49.01,43.66
37035,40.28,45.01,51.6,58.64,67.11,74.29,78.59,76.91,71.71,61.22,49.76,44.38
37037,41.54,46.27,52.34,60.09,68.23,75.49,79.96,78.29,72.64,62.18,50.51,45.82
37039,38.09,42.57,49.37,55.46,63.96,70.22,73.82,72.6,68.09,58.57,47.74,42.54
37041,42.74,47.02,52.39,61.09,68.99,76,80.44,79.13,74.33,64.46,53.04,47.63
37043,37.8,42.28,48.46,54.46,62.71,68.88,72.48,71.19,66.66,57.43,46.99,42.09
37045,40.72,45.69,52.01,59.1,67.18,74.77,79.07,77.32,72.23,61.63,49.98,44.84
37047,45.93,50.76,55.81,62.74,70.74,77.46,80.93,79.73,75.2,65.58,54.68,50.03
37049,45.11,49.62,54.34,62.01,69.71,76.67,80.53,79.41,74.73,65.17,54.57,49.74
37051,44.11,48.97,54.57,62.22,70.59,77.56,81.43,79.93,74.81,64.54,53.02,48.44
37053,42.52,46.18,51.19,59.7,67.47,75.34,80.31,79.21,74.66,65.21,53.48,47.91
37055,44.27,47.4,52.39,60.51,68.22,75.99,80.33,79.7,75.38,66.44,55.46,49.69
37057,40.31,45.22,51.68,59.27,67.33,74.46,78.84,77.03,71.62,61.07,49.73,44.52
37059,39.71,44.58,51.08,58.67,66.89,74.16,78.56,76.74,71.41,60.63,49.13,43.76
37061,44.04,48.99,53.93,61.61,69.69,76.37,80.36,78.94,74.02,64.28,52.96,48.39
37063,40.49,45.13,51.16,59.43,67.7,74.97,79.72,77.99,72.21,61.54,49.97,45.02
37065,42.17,46.78,52.12,60.61,68.67,75.59,80.13,78.38,73.23,63.07,51.92,46.72
37067,39.51,44.13,50.81,58.54,66.79,73.9,78.38,76.41,71.14,60.61,49.01,43.66
37069,41.02,45.53,50.91,59.68,68,75,79.81,78.23,72.51,61.84,50.32,45.49
37071,41.98,46.83,53.18,60.22,68.38,75.82,79.92,78.41,73.08,62.64,51.03,46
37073,41.46,45.67,51.3,59.93,67.9,75.08,79.6,78.34,73.4,63.26,51.62,46.38
37075,36.3,40.9,47.29,53.53,61.84,67.86,71.43,70.18,65.98,56.73,46.16,41.03
37077,39.79,44.41,50.14,58.71,67.29,74.4,79.31,77.61,71.77,61.18,49.49,44.28
37079,43.13,47.83,53.16,61.48,69.54,76.54,80.67,79.11,73.98,63.83,52.53,47.71
37081,39.98,44.51,51,58.81,66.99,74.36,78.94,77,71.3,60.93,49.48,44.38
37083,41.17,45.44,51.07,59.73,68.17,75.17,79.96,78.22,72.86,62.3,50.82,45.52
37085,43.06,47.92,53.73,61.58,69.68,76.76,80.84,79.24,73.9,63.57,52.07,47.37
37087,33.58,38.63,44.27,50.66,58.92,64.89,68.67,67.24,62.93,53.69,43.26,38.73
37089,37.59,42.38,48.6,55.14,63.04,69.51,73.37,71.79,67.3,57.99,47.21,42.22
37091,41.3,45.53,51.22,59.76,68.03,75.09,79.67,78.21,73.28,63.01,51.36,46.01
37093,44.02,48.98,54.68,62.22,70.44,77.54,81.37,79.87,74.6,64.33,53.04,48.42
37095,45.27,49.16,53.94,62,69.7,76.72,80.83,79.9,75.51,66.28,55.79,50.54
37097,39.99,44.7,51.21,58.58,66.87,74.13,78.52,76.72,71.39,60.82,49.3,43.99
37099,35.39,40.4,45.83,52.17,60.23,66.43,69.98,68.58,63.96,54.86,44.76,40.17
37101,42.8,47.6,53.13,61.54,69.61,76.71,80.92,79.24,73.82,63.46,51.96,47.18
37103,44.63,49.38,54.04,61.81,69.49,76.44,80.29,79.14,74.39,64.61,53.96,49.14
37105,42.42,47.4,53.37,61.01,69.06,76.1,80.37,78.73,73.29,63.01,51.41,46.68
37107,43.5,48.16,53.26,61.46,69.5,76.49,80.54,79.13,74.02,63.93,52.7,47.98
37109,40.99,45.87,52.31,59.39,67.64,75,79.13,77.57,72.3,61.88,50.37,45.11
37111,38.34,43.6,50.02,56.49,64.69,71.68,75.5,73.91,68.99,58.97,48.3,43.09
37113,36.77,41.63,47.22,53.51,61.56,67.73,71.28,69.88,65.38,56.23,46.06,41.31
37115,36.23,41.29,47.68,54.56,63.13,69.27,73.46,71.9,67.36,57.46,46.47,41.3
37117,42.92,47.49,52.73,61.04,69.09,75.88,80.29,78.84,73.83,63.89,52.81,47.59
37119,42.33,47.2,53.46,60.61,68.93,76.23,80.34,78.74,73.27,62.71,51.34,46.39
37121,33.73,38.27,44.2,50.89,59.2,65.59,69.66,68.22,63.68,54.18,43.72,38.86
37123,43,48.07,54.1,61.68,69.57,76.34,80.47,79.04,73.43,63.01,52,47.08
37125,43.39,48.37,54.22,61.74,69.72,76.59,80.69,79.21,73.63,63.37,52.16,47.43
37127,41.53,46.12,51.58,60.28,68.33,75.27,79.89,78.27,72.76,62.29,51.04,45.94
37129,46.58,51.2,56.19,63.19,71.26,77.82,81.32,80.24,75.72,66.69,56.01,51.51
37131,40.71,45,50.8,59.38,67.99,75.09,79.84,78.11,72.96,62.38,50.66,45.27
37133,45.56,50.28,54.93,62.41,70.09,76.86,80.59,79.49,74.98,65.53,54.91,50.19
37135,40.26,44.7,50.89,58.91,67.06,74.32,78.98,77.2,71.51,61.08,49.6,44.59
37137,46.08,50.17,54.68,62.28,69.93,76.81,80.74,79.72,75.19,65.9,55.67,50.87
37139,42.48,46.56,51.69,60.29,68.07,75.58,80.23,79.04,74.32,64.61,52.99,47.62
37141,45.52,50.32,55.44,62.56,70.57,77.1,80.68,79.53,74.87,65.57,54.64,50.12
37143,42.58,46.78,52.09,60.72,68.54,75.73,80.27,79.06,74.24,64.42,52.93,47.58
37145,39.14,43.88,49.69,58.11,66.58,73.69,78.46,76.81,70.99,60.53,48.9,43.6
37147,43.37,48.07,53.29,61.47,69.49,76.36,80.57,79.06,74.08,64.13,52.98,48.03
37149,40.84,45.67,52.13,58.79,66.68,73.97,77.89,76.2,71.3,61.61,50.34,45.19
37151,40.89,45.7,51.99,59.73,67.82,75.11,79.5,77.83,72.14,61.52,50.16,45.26
37153,44.14,49.34,55.06,62.58,70.53,77.6,81.39,80.03,74.6,64.4,53.31,48.37
37155,45.18,50.11,55.51,62.77,71.09,78.04,81.74,80.28,75.38,65.24,54.1,49.48
37157,39.31,43.7,50.22,58.33,66.79,73.99,78.74,76.79,71.2,60.79,49.03,43.58
37159,40.74,45.59,52.03,59.37,67.52,74.63,78.88,77.14,71.7,61.06,49.8,44.71
37161,40.58,45.67,52.01,58.68,66.82,74.31,78.39,76.63,71.62,61.38,50.01,44.87
37163,43.92,48.77,54.02,61.72,70.04,76.81,80.79,79.2,74.18,64.22,52.69,48.19
37165,44.59,49.61,55.24,62.71,70.9,78.08,81.76,80.29,75.01,64.79,53.74,48.89
37167,42.49,47.68,53.87,61.33,69.4,76.21,80.41,78.82,73.3,62.66,51.61,46.58
37169,38.86,43.37,50.14,57.88,66.31,73.14,77.72,75.8,70.66,60.26,48.34,42.98
37171,38.21,42.69,49.43,56.93,65.21,72.01,76.57,74.88,69.73,59.48,47.93,42.21
37173,34.58,39.6,45.2,51.43,59.67,65.56,69.43,68.32,63.87,54.77,44.52,39.76
37175,37.09,42.06,47.71,54.03,61.68,68.04,71.7,70.29,65.99,56.78,46.36,41.71
37177,44.03,47.86,53,61.27,69.01,76.22,80.62,79.63,75.06,65.67,54.63,49.08
37179,42.99,48.08,54.21,61.31,69.39,76.59,80.7,79.22,73.77,63.19,52.1,47.18
37181,40.07,44.49,50.03,58.86,67.46,74.62,79.64,77.86,72.02,61.37,49.73,44.38
37183,41.76,46.32,52,60.31,68.53,75.78,80.21,78.59,72.99,62.49,50.92,46.29
37185,40.59,44.86,50.38,59.24,67.74,74.86,79.94,78.19,72.4,61.64,50.07,44.71
37187,43.53,47.93,53.07,61.38,69.09,75.99,80.37,79.13,74.42,64.77,53.82,48.43
37189,33.34,37.93,43.63,50.23,58.61,65.39,69.62,67.99,63.18,53.8,43.19,38.53
37191,43.23,47.97,53.38,61.69,69.82,76.72,80.9,79.27,74.02,63.86,52.36,47.62
37193,38.49,43.16,49.66,56.79,65.1,71.97,76.37,74.63,69.72,59.69,48.21,42.78
37195,42.44,47.27,52.76,61.23,69.26,76.18,80.5,78.83,73.51,63.3,52.02,47.06
37197,39.01,43.67,50.34,57.89,66.18,73.29,77.64,75.87,70.76,60.16,48.63,42.99
37199,33.51,38.24,44.28,50.9,59.03,65.33,69.26,67.86,63.42,53.97,43.77,38.73
38001,18.67,17.14,31.1,40.33,53.1,65.57,71.07,68.4,60.11,43.63,31.97,20.48
38003,11.83,10.88,27.01,39.24,55.66,67.93,70.51,67.31,60.18,44.31,29.93,17.13
38005,10.31,8.23,25.58,38.02,54.84,66.2,69.63,67.09,58.9,42.89,27.84,14.84
38007,18.29,16.47,30.82,40.22,53.64,65.28,70.92,68.5,59.48,43.37,31.4,20.32
38009,10.19,7.94,25.29,38.06,54.63,65.74,69.17,67.03,58.04,42.33,27.29,14.21
38011,19.96,17.69,31.34,40.23,52.89,65.39,71.31,68.69,60.01,43.52,32.3,21.57
38013,11.53,9.09,25.51,37.58,53.43,63.94,68.04,66.22,56.61,41.22,26.86,14.18
38015,13.57,12.53,28.09,39.39,54.9,67.07,70.86,68.36,59.93,44.03,30.01,17.31
38017,11.36,10.54,27.49,40.07,56.82,68.76,71.24,68.27,61.23,45.26,30.53,17.24
38019,8.12,5.82,23.36,36.36,53.61,64.91,68,65.47,57.4,41.91,25.93,13.53
38021,13.46,12.43,28.33,39.82,55.7,68.42,70.84,67.93,60.41,44.59,30.9,18.36
38023,12.52,10.09,26.97,38.5,53.78,64.18,68.81,66.93,57.46,41.88,27.48,15.23
38025,16.77,15.01,29.97,39.67,53.8,65.57,70.41,68.51,59.47,43.66,30.87,19.31
38027,10.88,9.04,25.93,37.79,54.81,66.66,69.99,67.16,59.23,43.18,28.51,15.71
38029,14.6,13.54,28.89,39.61,54.87,67.39,71.17,68.53,60.52,44.62,31,18.46
38031,11.32,9.74,26.08,37.64,54.49,66.8,69.99,67.06,59.16,43.26,28.89,16.17
38033,18.91,16.83,31.24,40.54,53.46,65.18,71.19,68.62,59.58,43.42,31.5,20.72
38035,9.32,8.28,25.61,38.46,55.79,67.6,70.48,67.71,60.02,44.11,28.64,15.38
38037,16.71,15.57,30.32,40.37,54.21,66.33,71.02,68.59,60.19,44.21,31.28,19.41
38039,10.22,8.97,25.59,37.7,54.77,66.78,69.69,66.73,59.29,43.17,28.47,15.52
38041,17.74,16.13,30.41,39.81,53.23,65.33,70.5,68.17,59.51,43.42,31.21,19.84
38043,11.63,10.4,26.57,38.18,54.64,66.81,70.27,67.47,59.41,43.32,29.19,15.97
38045,13.48,12.19,27.99,39.58,55.66,68.12,70.71,67.71,60.23,44.61,30.63,18.32
38047,13.27,11.84,27.18,38.09,54.31,66.43,69.84,67.28,59.42,43.64,29.84,17.59
38049,11.78,9.8,26.49,38.49,55.22,66.52,70.22,67.97,59.06,43.41,28.71,16.04
38051,13.67,12.29,27.39,38.34,54.23,66.68,70.02,67.5,59.64,43.51,30.27,18.01
38053,16.8,15.06,30.42,40.31,54.28,65.4,70.83,68.77,59.3,43.5,30.48,18.86
38055,14.31,12.62,28.12,38.99,55.08,66.5,70.66,68.53,59.82,44.07,30.21,18.06
38057,15.62,14.1,29.48,39.69,54.69,66.38,70.78,68.82,60,44.18,30.81,18.82
38059,15.77,14.64,29.61,40.03,54.53,66.64,71,68.58,60.04,44.08,30.71,18.77
38061,13.68,11.53,27.3,38.34,53.94,64.96,69.21,67.28,57.92,42.37,28.56,16.39
38063,8.89,7.57,24.67,37.04,54.71,66.23,69.42,66.68,58.78,42.66,27.49,14.61
38065,15.21,13.81,28.99,39.57,54.58,66.43,70.64,68.56,59.88,43.89,30.42,18.52
38067,8.59,7.02,24.69,38.2,55.52,66.83,70.07,67.31,59.52,43.83,27.89,14.97
38069,10.3,8.1,25.2,37.52,54.36,65.77,69.37,67.01,58.4,42.66,27.64,14.8
38071,8.84,7.3,24.8,37.57,54.84,66.04,69.4,66.79,58.62,42.63,27.28,14.28
38073,12.38,11.52,28,40.03,56.49,68.68,71.16,68.09,60.98,45.16,30.83,18.03
38075,11.78,9.74,26.1,38.41,54.71,65.62,69.21,67.34,58.06,42.38,27.84,15.16
38077,12.72,12.26,29,40.96,57.38,69.41,71.58,68.69,61.96,45.96,31.9,18.92
38079,9.03,6.67,23.8,36.24,53.13,64.39,67.87,65.59,56.88,41.42,26.02,13.62
38081,12.62,12.02,28.26,40.03,56.21,68.83,71.19,68.28,61.06,45.24,31.09,18.42
38083,12.88,11.37,27.16,38.63,54.91,66.58,70.18,67.81,59.19,43.58,29.44,16.81
38085,16.23,15.39,30.29,40.52,54.72,67.37,71.77,68.98,60.79,44.66,31.71,19.33
38087,19.67,17.48,31.34,40.27,53.11,65.42,71.17,68.63,59.77,43.5,31.97,21.33
38089,17.48,15.67,30.21,39.77,53.49,65.32,70.5,68.39,59.44,43.4,31.08,19.78
38091,9.46,8.22,25.24,37.64,54.91,66.86,69.54,66.62,59.24,43.37,28.12,15.03
38093,12.46,11.29,26.96,38.42,54.88,67.21,70.38,67.36,59.69,43.87,29.78,17.2
38095,8.76,6.66,24.23,36.9,53.86,65.24,68.47,65.98,57.46,41.96,26.24,13.69
38097,10.1,8.97,26.3,38.99,55.99,67.9,70.57,67.56,60.28,44.58,29.23,16.08
38099,8.79,7.47,24.83,37.86,55.41,66.88,70.01,67.29,59.41,43.57,27.86,14.93
38101,13.42,11.29,27.12,38.42,54.7,65.77,69.81,67.87,58.71,43.26,29.13,16.91
38103,11.48,9.5,26.12,37.76,54.27,66.31,69.59,66.83,58.58,42.93,28.66,15.51
38105,14.59,12.54,28.7,39.74,54.29,65.09,70.14,68.04,58.56,42.72,28.93,16.96
39001,32.69,36.07,44.32,53.18,63.52,70.96,75.12,73.33,68.5,57.1,43.82,38.29
39003,27.96,30.49,39.81,49.79,61.86,70.96,74.38,72.37,67.69,55.86,42.28,34.7
39005,27.62,29.64,38.66,48.71,60.16,68.78,72.79,70.96,65.69,54.32,41.27,34.36
39007,27.39,28.84,37.11,47.19,58.57,66.98,71.73,70.39,65.26,54.3,41.62,34.59
39009,31.59,35.1,43.71,52.66,62.62,69.53,74.09,72.96,67.62,56.59,43.92,37.57
39011,27.84,30.38,39.86,49.58,61.62,70.6,74.08,71.93,67.3,55.49,41.97,34.26
39013,29.67,32.84,41.1,50.6,61.06,68.61,73.39,71.96,66.9,55.38,42.5,35.87
39015,32.11,35.28,43.79,52.68,63.21,70.89,74.86,73.08,68.14,56.92,43.51,37.78
39017,31.1,34.16,43.4,52.67,63.76,71.8,75.68,73.97,68.9,56.91,43.4,36.91
39019,28.77,31.41,39.58,49.73,60.59,68.47,73.18,71.63,66.29,54.83,41.86,35.18
39021,28.21,30.84,40.7,50.13,61.6,69.93,73.46,71.56,66.84,55.37,41.73,34.41
39023,29.27,31.9,41.7,51.06,62.37,70.54,74.08,72.24,67.58,56.16,42.58,35.56
39025,32.43,35.64,44.22,53.1,63.76,71.68,75.53,73.92,68.99,57.38,44.21,38.12
39027,30.83,33.68,42.72,51.91,62.89,70.94,74.53,72.47,67.71,56.4,42.94,36.9
39029,28.03,30.72,39.01,48.88,59.51,67.46,72.49,70.9,65.5,54.04,41.39,34.71
39031,29.17,31.96,40.68,50.4,61.44,69.31,73.42,71.76,66.58,55.27,42.08,35.28
39033,27.73,30.01,39.1,49.57,61.02,69.74,73.6,71.7,66.68,55.07,41.62,34.44
39035,28.98,30.56,39.02,48.7,60.27,69.19,73.8,72.33,67.32,55.86,43.12,36.07
39037,29.01,31.76,41.4,50.86,62.03,70.72,73.98,71.98,67.42,55.83,42.06,34.9
39039,27.14,28.79,39.09,49.04,60.88,70.56,74.12,72.02,67.04,54.86,41.22,33.52
39041,29.28,31.86,40.96,50.93,62.24,70.6,74.29,72.34,67.37,55.77,42.27,35.32
39043,28.49,29.96,38.84,48.4,60.29,69.97,74.49,72.63,67.6,56.13,42.79,35.56
39045,30.29,33.32,42.5,51.8,62.61,70.46,74.27,72.44,67.58,56.16,42.71,36.36
39047,30.18,32.78,42.2,51.37,62.64,70.94,74.54,72.49,67.67,56.27,42.77,36.51
39049,30.22,33.2,42.28,52.06,63.29,71.5,75.2,73.31,68.28,56.66,43.19,36.5
39051,27.09,28.29,38.44,48.54,60.64,70.16,73.94,71.98,66.72,54.64,41.12,33.79
39053,32.56,35.99,44.6,53.4,63.27,70.39,74.88,73.47,68.36,57.04,44.19,38.39
39055,27.19,28.83,37.62,47.44,58.78,67.27,71.82,70.31,65.18,53.99,41.36,34.13
39057,30.39,33.18,42.63,51.9,63.06,71.2,74.76,72.76,68.1,56.56,43.16,36.67
39059,29.82,32.81,41.4,51.18,61.91,69.44,73.89,72.23,66.98,55.52,42.56,36.14
39061,32.17,35.44,44.34,53.49,64.32,72.43,76.3,74.69,69.72,57.7,44.43,38.08
39063,28.36,30.57,40.13,50.26,62.01,71.23,74.67,72.78,67.84,56,42.42,35.16
39065,28.43,30.9,40.31,50.22,61.83,70.74,74.18,72.3,67.51,55.91,42.29,35.06
39067,29.38,32.1,40.28,50.26,60.84,68.66,73.41,71.96,66.77,55.21,42.2,35.64
39069,27.67,29.27,39.33,49.43,61.38,70.96,74.57,72.54,67.49,55.4,41.7,34.28
39071,31.58,34.5,43.04,52.1,62.99,70.82,74.53,72.59,67.62,56.43,42.86,37.28
39073,30.8,33.8,42.97,52.01,62.34,69.68,73.74,72.3,67.33,56.2,42.93,36.74
39075,28.44,30.76,39.6,49.28,60.59,68.69,72.89,71.13,65.93,54.62,41.41,34.69
39077,27.54,29.23,38.39,48.49,60.24,69.47,73.56,71.61,66.4,54.94,41.66,34.49
39079,32.14,35.48,44.14,53.04,62.8,69.8,74.37,72.78,67.87,56.72,43.9,38.07
39081,29.38,32.42,40.31,50.12,60.33,68.21,73.04,71.68,66.5,55.02,42.3,35.7
39083,28.46,30.8,39.59,49.44,60.53,68.6,72.39,70.57,65.61,54.26,41.03,34.29
39085,28.96,30.37,38.46,47.78,59.32,68.28,73.27,71.93,66.73,55.66,43.12,36.03
39087,33.44,37.28,45.4,54.43,64.31,71.53,75.91,74.5,69.34,57.9,44.91,39.23
39089,29.4,32.24,41.2,50.69,61.58,69.62,73.46,71.57,66.49,55.14,41.93,35.28
39091,27.84,30.24,39.86,49.52,61.22,69.83,73.46,71.4,66.62,55.11,41.43,34.03
39093,28.04,29.56,38.42,48.21,59.96,69.2,73.63,71.68,66.61,55.34,42.2,35.26
39095,28.53,29.93,39.58,49.63,61.91,71.29,75.34,73.52,67.99,56.04,42.54,35.46
39097,29.44,32.08,41.74,51.22,62.53,70.8,74.33,72.43,67.7,56.19,42.66,35.84
