,FIPS,AVG Jan Temp,AVG Feb Temp,AVG Mar Temp,AVG Apr Temp,AVG May Temp,AVG June Temp,AVG July Temp,AVG Aug Temp,AVG Sept Temp,AVG Oct Temp,AVG Nov Temp,AVG Dec Temp,AVG Jan GHI,AVG Feb GHI,AVG Mar GHI,AVG Apr GHI,AVG May GHI,AVG June GHI,AVG July GHI,AVG Aug GHI,AVG Sept GHI,AVG Oct GHI,AVG Nov GHI,AVG Dec GHI,Total Solar Capacity MW-AC
107,05051,41.97,44.84,53.87,60.44,69.22,77.41,81.51,79.92,75.24,63.62,51.68,46.1,107.3152764,134.211081,175.7655515,225.2263151,245.8466734,278.4531833,273.8239879,253.8317922,215.3078726,164.3456754,117.2408135,96.34703408,0.0
108,05053,42.66,45.82,54.81,61.26,70.57,78.21,82.21,80.77,76.06,64.16,51.94,46.8,107.9718705,135.3033248,179.015695,229.1721749,253.2766613,285.0185121,277.517395,257.0382969,218.052779,167.3125452,119.7232618,97.16599804,0.0
109,05055,38.68,41.42,50.98,58.98,69.03,77.74,81.1,77.94,73.87,61.83,49.56,43.39,102.141396,132.2048341,176.5577087,228.9357765,258.9872928,290.4196346,277.7840696,257.2450247,213.1684598,161.5867572,113.6287046,88.68201477,0.0
110,05057,43.79,46.8,55.86,61.77,70.7,78.31,82.04,80.84,76.13,64.48,53.04,47.72,111.5414079,136.4246449,179.9570613,230.4146805,253.7219227,283.0730504,280.274889,261.5047061,218.8781688,170.1431623,121.2202398,99.22520831,0.0
111,05059,42.71,45.63,54.58,61.04,69.91,77.83,81.92,80.52,75.86,63.99,52.21,46.59,108.3516264,134.5967469,177.1825324,227.4276424,248.8580423,281.0043713,276.0173503,255.5878864,216.8631388,166.0238877,118.4874225,97.25222484,0.0
112,05061,42.61,45.59,54.56,60.72,69.6,77.44,81.27,80.17,75.38,63.6,52.0,46.47,110.3848963,135.7110906,176.3044772,225.1574804,247.459318,278.2662614,277.2816044,258.2085384,217.0565888,166.568126,118.5145352,97.62564546,0.0
113,05063,38.89,41.89,51.07,58.88,67.83,76.36,80.12,77.42,73.21,61.5,49.53,43.69,104.2751931,135.1621677,178.1965555,227.4989993,254.3036942,286.2954496,271.6858137,253.6050378,213.0914579,162.4733985,115.2971143,92.01433489,0.0
114,05065,37.59,40.67,49.76,57.52,66.27,74.99,79.26,76.46,71.98,60.0,48.32,42.39,104.0479762,133.7614245,177.2980169,225.800749,251.4111111,283.9627834,271.6520645,252.7828714,211.2661572,160.7295329,114.8064195,91.62466762,0.0
115,05067,39.37,42.2,51.71,59.54,69.16,77.69,81.23,78.3,74.0,62.3,50.0,44.18,103.1070102,134.0932951,178.7401527,230.7787809,260.2748385,291.190716,276.4954693,258.5472375,215.7861047,164.0368045,115.716457,91.25979839,0.0
116,05069,43.03,46.0,55.23,61.59,71.12,78.48,82.16,80.67,76.17,64.62,52.42,47.26,107.4851283,136.2421332,181.4449257,232.8275785,259.4660535,289.4694534,280.1004531,260.098345,219.8097816,169.7680823,121.3849909,97.99143417,0.0
117,05071,38.76,41.88,51.27,58.3,67.02,75.67,79.97,77.81,73.36,61.53,49.41,43.3,105.9992351,134.5124211,175.343059,222.2740924,245.3447848,276.2675675,275.8241314,256.1871555,215.2759187,161.8428018,115.1434537,93.3690697,0.0
118,05073,45.6,48.48,57.51,62.97,71.72,79.27,82.83,81.82,77.22,65.76,54.54,49.39,112.6422231,137.6005689,182.631221,233.979939,258.5160372,283.739045,280.3614761,261.5944956,219.9248868,173.6114481,124.4656677,101.7931367,0.0
119,05075,38.27,41.24,50.74,59.03,68.36,77.04,80.72,77.62,73.4,61.36,49.28,43.13,102.7710214,133.3875713,178.1696342,229.3152339,258.194289,289.9014854,276.4286702,256.5237587,214.5232282,162.1397999,114.228948,89.61699235,0.0
120,05077,42.27,45.36,54.73,61.74,71.52,79.01,82.07,79.99,75.96,64.64,52.36,46.94,104.7340076,133.8813657,179.4455014,232.8669714,263.7273136,291.4253407,279.876381,261.8216517,218.3270333,168.7117362,120.3899501,93.07052198,0.0
121,05079,44.0,47.08,56.11,62.32,71.74,78.78,82.23,80.88,76.33,65.09,53.19,48.26,108.0881975,136.71007,183.4131214,235.1272398,262.9407187,290.4225906,279.1467361,259.7367009,219.9424389,172.3201268,123.7408761,98.52118786,0.0
122,05081,44.7,47.71,56.84,62.47,71.23,79.11,82.77,81.77,77.06,65.44,53.99,48.53,112.4317848,137.4783778,179.6047675,229.8138964,252.5582872,281.9440381,282.3949802,263.0516736,219.150037,169.8553521,121.7999136,100.187861,0.0
123,05083,40.28,43.23,52.76,59.66,68.49,77.28,81.42,79.39,74.97,63.03,50.67,44.79,106.9525065,135.5571403,176.2028543,225.2828911,248.7459274,278.3304449,276.0165941,255.5407928,216.4558286,164.5926115,117.6656025,94.97123024,0.0
124,05085,41.84,44.89,54.2,61.13,70.7,78.7,82.42,80.6,76.1,64.11,51.83,46.23,106.4506127,135.6995966,180.2322175,231.3951187,258.0051594,288.3881059,280.5805969,260.9551527,219.9277546,166.87605,119.173645,95.33087534,0.0
125,05087,36.96,39.82,49.31,56.34,64.78,73.68,77.72,75.47,71.17,59.16,47.87,41.51,106.4048005,134.573781,175.2323061,224.3282083,247.7938326,280.0140019,277.3729918,256.3807972,214.2435718,161.6576097,116.6773867,93.71646684,0.0
126,05089,36.83,39.91,49.6,57.28,66.0,74.92,79.13,76.32,71.82,59.36,48.19,41.84,104.2411685,132.8162218,176.2218893,224.5681044,250.6875913,282.2717501,272.9606047,253.8874631,211.8794073,160.1653627,115.0739907,90.29831453,0.0
127,05091,45.93,48.74,57.88,63.19,71.98,79.67,83.18,82.19,77.57,66.12,54.93,49.63,113.9515366,138.6063145,182.7749641,234.4011902,258.1566749,283.482974,281.9082549,263.176067,220.360699,173.4789091,124.6862338,102.0671156,0.0
128,05093,40.12,43.06,52.4,60.26,70.53,78.73,81.56,78.82,74.8,63.24,50.87,44.86,100.9045549,128.8803386,174.2210542,228.3351136,261.0428469,288.8304732,278.68396,259.8112031,214.5954024,164.2527281,114.9139027,88.06165453,0.0
129,05095,42.37,45.67,54.98,61.78,71.54,79.08,82.1,80.22,76.02,64.64,52.31,47.02,105.7070984,134.841056,179.72626,232.857333,261.9662806,290.829262,280.1422141,261.9625999,219.2664153,168.4151981,120.3098,94.65605077,0.0
130,05097,41.61,44.37,53.4,60.0,68.66,76.71,80.97,79.49,74.68,63.07,51.33,45.64,108.1291252,134.8287676,174.7323188,224.3078788,245.059427,277.0651124,274.4314163,254.030761,215.4321942,164.2647698,117.3213468,96.67673662,0.0
131,05099,43.84,46.84,55.86,61.77,70.69,78.23,81.97,80.71,76.04,64.39,52.98,47.74,110.9147258,135.9371006,180.7775539,231.0412879,254.7843227,284.452833,279.0514256,260.0205805,218.8242985,170.949537,122.1394241,99.01205743,0.0
132,05101,36.79,39.74,49.09,56.31,64.87,73.37,77.52,75.16,70.71,58.82,47.63,41.51,106.5790818,134.9745319,176.8058293,224.5882502,247.2599343,279.1327173,273.9466826,255.2486707,212.8465558,161.0114761,116.2000424,93.07063354,0.0
133,05103,44.1,47.01,55.92,61.92,71.02,78.33,81.89,80.76,76.14,64.43,52.86,47.96,110.0545151,135.5472641,181.3225641,231.5839684,255.8709018,285.7107277,278.0936851,258.7064994,218.6660193,171.9093225,123.4145172,99.17976052,0.0
134,05105,41.18,44.52,53.59,60.39,69.4,77.8,82.0,80.16,75.34,63.29,51.09,45.39,106.6072212,135.3397515,176.8477996,226.46095,248.9327821,279.5162077,272.2515916,253.021654,214.8280709,164.8483881,117.5619147,95.52470225,0.0
135,05107,42.88,46.13,55.39,62.14,71.93,79.19,82.17,80.37,76.32,65.06,52.81,47.54,105.7396693,134.9122106,180.8440442,234.7937123,265.9084946,292.731974,280.3571478,261.7520895,220.0762875,171.1407489,122.5427148,94.28684262,0.0
136,05109,42.2,45.18,54.07,60.49,69.52,77.34,81.3,80.06,75.09,63.29,51.73,46.06,109.0060447,134.9059366,176.0627226,225.8480923,246.6466563,278.1829903,275.3764331,256.2883847,216.4427727,165.9592587,118.010317,96.95064343,0.0
137,05111,39.94,42.7,52.12,60.09,70.22,78.5,81.78,78.88,74.64,63.08,50.61,44.79,102.0012331,131.8258797,176.4758568,229.3514315,260.735657,291.5690133,279.1621491,259.9944256,215.602912,164.3534441,115.366856,90.22820506,0.0
138,05113,40.96,43.79,52.83,59.1,67.57,75.58,79.8,78.6,73.96,62.21,50.84,45.06,109.3249522,135.4184481,173.8289687,222.3366309,243.5296331,275.6748589,274.9384915,254.7824047,214.7191732,164.0003274,116.9981803,96.97131721,0.0
139,05115,39.3,42.73,51.83,58.86,67.62,75.97,80.39,78.32,73.59,61.71,49.68,43.6,105.5411016,134.5355791,176.4829054,223.3061304,247.731027,278.9110015,275.00556,255.8612217,215.2543824,162.5022421,115.7935586,93.26884761,0.0
140,05117,41.92,45.2,54.4,61.32,70.98,78.89,82.23,80.17,75.87,64.18,51.9,46.46,105.653951,135.1400425,179.3058774,231.1892932,258.9264156,289.3676715,280.9244918,261.6502914,219.3993529,166.9985259,118.8186849,94.73181272,0.0
141,05119,41.81,44.8,54.02,60.91,70.19,78.29,82.26,80.52,75.92,63.83,51.61,45.99,106.8635308,135.525648,178.7810587,228.447891,252.3677167,283.2898315,274.9409243,255.5939233,217.2624557,165.4247756,118.3103489,95.23904231,0.0
142,05121,37.56,40.6,50.27,58.67,67.87,76.73,80.63,77.47,73.1,60.73,48.61,42.43,102.3149396,132.7510046,176.7982086,226.5312978,255.4222755,287.5298688,275.2295312,254.0138363,212.9097089,160.0825089,112.9583476,88.55306455,0.0
143,05123,41.58,44.62,54.02,61.37,71.21,78.8,82.02,79.73,75.61,64.14,51.83,46.37,103.729512,132.9929137,178.1545995,230.9292007,262.0351284,291.1400994,279.4076191,260.9131096,217.1468318,166.9793211,118.550437,92.41994313,0.0
144,05125,41.86,44.89,53.86,60.51,69.64,77.72,81.78,80.3,75.59,63.67,51.5,45.99,107.2433445,135.1501422,177.6474134,227.2831861,248.6516871,280.8687079,274.0596484,254.2641246,216.1021158,165.0155369,118.0615357,95.68974483,0.0
145,05127,40.77,43.67,52.71,59.37,68.04,76.59,80.88,79.21,74.61,62.68,51.01,45.12,107.9264638,135.5904878,174.6056676,224.1509198,245.963414,277.5829361,275.1217501,253.2777578,214.4046199,164.4420838,118.0106887,95.86838728,0.0
146,05129,37.1,40.26,49.58,57.07,65.68,74.21,78.47,75.74,71.11,59.2,47.76,41.93,105.6708374,134.6130574,177.7888605,226.2981449,250.1424034,282.5595569,273.7934694,255.1830134,212.5575033,161.4089383,116.2227606,92.33821145,0.0
147,05131,40.83,44.0,53.39,60.26,69.04,78.03,82.21,80.24,75.68,63.38,51.44,45.21,107.7796677,136.965329,176.6124323,225.5647075,249.389452,279.4984855,279.0204997,257.2672313,216.8994769,165.050065,118.909738,96.04594439,0.0
148,05133,43.57,46.66,55.68,61.57,70.31,78.3,82.03,80.98,76.26,64.51,52.9,47.33,110.684809,136.0131002,176.5267394,225.6446048,248.1001701,279.7361684,279.4367715,260.1521579,217.8566133,167.1224508,118.9572993,97.67342734,0.0
149,05135,37.49,40.68,49.88,58.11,67.01,75.66,79.74,76.74,72.42,60.23,48.39,42.22,103.868229,133.6937489,177.2002243,225.7829127,253.0298707,284.1529922,271.9746147,252.3338488,211.6725428,160.4853969,114.1797684,90.656327,0.0
150,05137,38.07,40.97,50.04,57.48,66.19,74.77,79.01,76.36,71.97,60.31,48.51,42.87,104.6914568,134.7199762,177.899759,225.9871225,250.5788551,283.9943203,271.955893,252.9748983,211.7828308,161.1078082,115.2634413,92.33729805,0.0
151,05139,45.6,48.67,57.46,63.28,71.87,79.0,82.43,81.59,76.88,65.57,54.37,49.53,111.0916697,137.2119837,183.4515317,233.9960207,259.9337446,285.102221,277.6089292,258.0310172,219.6363436,174.7804999,125.8497227,100.5919125,0.0
152,05141,38.39,41.6,50.74,58.04,66.79,75.21,79.56,77.11,72.44,60.63,48.77,42.94,105.1276694,134.791782,177.7028934,224.5207683,248.7231511,280.3674998,272.4545372,254.0457583,213.2922583,161.4524829,115.481346,92.5983992,0.0
153,05143,37.53,40.57,50.27,57.26,65.66,74.91,79.0,76.84,72.36,59.98,48.7,42.12,106.0322746,134.5061163,174.7486196,223.4804969,248.8188137,280.8704646,281.6526841,258.0642184,215.8305295,161.8287571,117.1092195,92.53524951,10.0
154,05145,40.5,43.89,52.88,60.48,69.71,78.14,81.9,79.34,74.83,63.07,50.97,45.18,105.1228715,134.6867778,178.4331082,227.7166543,254.5421203,285.518617,274.021886,255.7337326,215.8474009,163.9222938,116.5214973,93.38161831,0.0
155,05147,40.6,43.69,53.06,60.52,70.36,78.62,81.99,79.29,75.02,63.31,50.97,45.46,104.0834823,133.5403932,178.2682624,230.9014316,260.1292369,289.7729384,278.4734729,260.6000675,217.4097878,165.5402333,117.3035154,92.31181788,0.0
156,05149,41.06,44.19,53.41,60.17,68.96,77.47,81.63,79.73,75.16,63.4,51.03,45.3,106.8542451,135.0897952,176.0731714,225.3758495,247.9777533,278.9828583,274.5003445,254.2953675,215.9076917,164.3911591,117.5012859,95.31800691,0.0
157,06001,49.76,51.57,53.42,57.7,61.53,68.36,71.66,72.22,69.92,64.3,54.71,48.97,98.37033862,130.8762868,194.6726463,255.5586559,300.0102646,335.9358227,333.7808848,300.6474895,245.3159141,176.7642283,117.7031841,89.03176044,0.0
158,06003,32.98,32.57,34.82,40.7,46.61,56.5,63.44,62.89,56.33,47.4,38.27,32.66,106.7158935,143.1474783,207.5626478,267.2735631,316.3114139,349.9960728,339.3513511,308.4251185,249.7043966,181.4299181,123.8371208,95.21951755,0.0
159,06005,45.44,47.19,49.32,55.2,61.13,71.12,77.23,76.41,70.49,62.22,51.42,44.92,93.92793435,128.9005949,189.5227604,246.9456993,300.3221706,342.4111487,344.9290111,311.2559057,248.1395173,176.730861,113.0362019,85.54903896,0.0
160,06007,47.11,49.19,51.74,58.12,64.99,73.82,78.69,77.72,72.58,63.37,51.98,45.82,84.12144043,118.0695035,177.3944851,241.6814657,294.2837929,335.6629477,343.8168205,305.9187502,243.0390384,165.6173588,100.5391546,74.96099502,0.0
161,06009,45.98,47.66,49.68,55.71,61.61,71.29,77.52,76.67,70.97,62.49,51.8,45.22,96.36496055,130.5493317,192.5992814,248.9188254,302.6458721,343.6582917,345.156002,311.9731451,249.6271544,178.6395576,115.4804536,87.43069859,0.0
162,06011,47.78,51.12,53.22,60.23,67.1,75.63,79.76,79.19,73.63,64.91,53.5,46.81,88.41178207,126.6393503,188.2835303,255.452021,302.2358654,338.3508169,342.7672086,306.696665,246.7023557,171.488085,107.8203259,79.2080802,0.0
163,06013,49.38,52.54,54.46,59.12,62.96,70.2,73.2,73.51,71.01,65.4,55.2,48.72,91.70439595,129.8533483,194.5891576,257.4878008,305.5589728,340.1205671,339.046011,304.8831971,247.9362137,176.5344406,115.4149877,84.77280843,29.7
164,06015,42.66,42.3,44.44,48.96,55.13,61.94,67.79,68.21,62.23,55.21,46.21,41.27,71.14576405,99.75522333,147.2763461,207.5046678,256.3420825,298.3975318,312.8271498,274.9699208,219.7479836,139.4635345,78.83922235,59.70762672,0.0
165,06017,42.32,42.8,44.5,50.6,56.63,66.6,73.42,72.79,66.57,57.9,47.4,41.53,98.12177338,131.1669128,190.6083475,248.1684097,298.9603535,342.6931196,345.8074554,311.3639046,247.3445916,175.5113796,113.6175515,86.62018802,0.0
166,06019,42.48,44.4,47.2,53.74,59.28,69.32,75.38,74.41,68.41,58.91,48.89,42.01,103.9139739,144.4994565,209.3387618,265.8715581,317.3168644,351.5793873,340.8965891,313.8799258,257.638348,189.3783047,128.8505227,96.66239423,962.3
167,06021,47.0,49.58,51.43,58.21,65.38,74.42,79.33,78.42,72.67,63.69,52.23,45.88,87.68726129,124.3414386,185.5387814,251.3016699,298.6372779,335.1384059,341.956511,305.2831249,245.0494857,169.1505002,104.5569784,77.7437423,0.0
168,06023,44.86,44.93,47.44,51.78,56.73,63.17,68.49,69.26,64.74,57.19,48.2,43.44,76.51035618,105.0674309,155.7007539,216.127968,261.9192776,301.1569828,312.6735924,278.6815588,226.0427952,148.5951318,86.13125825,64.46888999,0.0
169,06025,57.59,60.6,66.08,73.7,78.47,88.91,94.72,94.78,87.84,77.38,65.43,57.04,146.3562158,186.5612568,248.6126053,303.1537843,338.4487973,351.3630493,323.4842121,299.7168799,263.1620907,212.2956358,160.8547702,132.7911737,1829.73
170,06027,43.67,46.51,51.04,59.67,66.12,78.02,83.88,82.38,74.49,62.94,51.39,43.17,125.5898075,165.5418998,232.529797,290.6127102,332.5306797,358.739209,335.1465157,311.8617536,263.9610077,197.9352931,143.9328074,113.5125403,0.0
171,06029,47.3,49.98,53.41,60.42,65.99,76.3,82.34,81.26,74.63,64.99,53.99,46.93,117.3983106,157.6380371,222.250934,278.9704638,327.5271782,358.0364266,343.1524006,319.2200397,267.1708141,198.0906917,140.6180481,110.2263328,3020.9999999999995
172,06031,48.89,52.41,56.74,63.33,69.08,78.21,83.66,82.58,76.63,66.9,55.1,48.23,96.26618221,146.5917557,213.2880818,272.1928593,323.4926485,351.5437473,340.9238018,313.7713485,260.4248842,191.8699666,129.3312026,95.04981948,1033.4099999999999
173,06033,45.66,47.06,48.17,54.1,60.27,69.68,75.64,75.3,69.31,61.11,50.36,44.63,92.36626557,124.6360326,184.6735147,250.936432,300.8893094,341.4838457,347.9650028,311.7797058,250.9747143,172.4471801,108.4084654,81.20049442,0.0
174,06035,32.9,34.17,37.86,44.52,51.9,61.33,68.93,68.06,59.66,49.08,38.13,31.48,90.34493743,128.1094925,191.4064981,248.8197396,293.0824973,334.2155308,340.2779684,302.8287933,241.8270479,165.2907446,102.7079545,77.30449976,7.6
175,06037,51.17,52.63,54.64,60.23,62.81,71.87,77.5,77.68,73.2,66.18,57.51,50.88,131.1783813,164.582976,227.2946119,276.6244774,312.954201,338.3373072,332.5318627,313.0196974,259.7667134,197.9579372,149.6181861,120.3488428,1373.9199999999998
176,06039,43.1,44.97,47.82,54.0,59.99,69.91,75.86,74.78,68.79,59.37,49.2,42.68,99.32073199,138.3896621,202.5428017,258.1704529,310.8506522,348.058277,342.7232975,313.3901211,254.6121392,185.3193139,123.7905312,92.31875153,70.0
177,06041,50.82,52.1,52.32,54.82,56.92,61.28,62.46,64.44,64.14,61.44,54.52,49.98,92.33952665,125.3319823,187.4932782,252.1510357,290.2325909,316.1797408,306.8715955,275.2120042,230.1204932,165.353228,111.3758151,82.64188797,0.0
178,06043,42.52,43.94,46.03,52.49,58.44,68.82,75.1,74.17,68.0,58.78,48.62,42.09,102.6812931,136.4353369,199.8013566,254.3195575,307.7565029,347.1504368,344.5220604,313.8638418,253.2759362,183.7680187,122.5887694,92.61902545,0.0
179,06045,46.38,47.01,48.46,52.82,57.96,65.21,70.26,70.71,66.34,59.42,50.04,44.94,87.0770568,117.401828,175.0195558,239.7083315,290.7366247,329.5911529,336.1502184,299.3777554,241.6321335,164.5499745,101.0747231,75.65684516,0.0
180,06047,48.88,51.67,55.27,61.12,66.64,75.2,79.77,78.88,74.38,65.79,54.68,48.02,91.56728323,137.9302649,204.552478,264.1553961,316.4166146,349.5416406,343.9066926,312.2829463,255.1561431,185.9319051,120.4633749,88.24864824,325.1
181,06049,33.26,34.48,38.23,44.59,52.17,61.36,69.11,68.02,59.23,49.04,38.44,31.67,81.46292743,118.5855867,177.7295193,236.2273594,282.7903344,329.5531821,339.0478988,298.4922872,236.4056345,156.3205138,91.09838625,68.21953447,0.0
182,06051,30.73,31.54,34.72,41.9,48.06,58.66,65.59,64.28,56.97,46.56,37.4,30.54,113.5642543,153.4547452,220.4841832,278.6363635,320.7856182,351.346809,330.7321476,306.7342935,255.9370461,190.9158041,135.0107841,103.0555896,0.0
183,06053,50.41,50.84,52.51,56.54,60.41,67.52,71.23,71.8,69.36,63.21,54.71,49.33,113.5759574,143.8051565,207.9472303,263.786775,312.6289065,341.7346706,334.0475831,305.26638,252.7678682,187.3223512,131.3030475,101.0911128,280.0
184,06055,48.84,50.97,52.63,57.81,62.82,70.41,73.63,73.98,70.97,64.08,53.41,47.57,92.42818257,124.7415864,186.8011471,251.2394616,300.6428131,336.0272238,339.6878836,303.7294917,246.9001924,171.6660387,111.1593542,82.66536202,0.0
185,06057,39.84,41.26,43.08,49.22,55.77,65.27,71.73,71.13,64.76,55.91,45.46,39.16,93.45729151,124.6104422,182.9003276,243.7412172,295.0880163,340.4496737,346.0419556,309.8347242,245.5364096,170.2194945,107.5391953,81.34149314,0.0
186,06059,57.53,58.17,59.16,62.9,63.61,69.29,74.34,75.5,74.0,70.04,63.29,57.61,129.9370995,161.9115699,218.0323997,263.572616,286.1583918,309.5000125,317.1298538,300.6785559,248.7843544,188.1442278,146.695751,118.8322247,0.0
187,06061,41.36,42.6,44.61,50.78,57.13,66.59,72.83,72.23,66.11,57.37,46.86,40.67,94.75384539,129.2890037,189.0099798,248.9888146,299.1926088,341.9092168,345.304358,309.9347076,246.1790242,172.6936062,110.4767495,83.70028776,0.0
188,06063,34.49,35.26,38.04,44.54,51.66,61.07,67.74,67.42,60.13,50.17,39.33,33.23,94.34284493,129.197967,191.4659854,250.0351416,293.431433,338.084339,345.7229419,308.1524784,244.2847548,167.0876307,105.1931353,81.2741746,0.0
189,06065,53.6,56.0,60.21,67.52,71.94,82.59,88.33,88.08,81.59,71.91,61.21,53.42,140.3490344,177.7285841,240.6681746,293.4255953,332.5145264,352.2386024,326.7344936,303.4926158,262.6125365,207.1392518,156.2372409,127.7135037,2307.6400000000003
190,06067,49.21,52.32,55.69,61.51,67.16,75.13,78.61,78.08,74.09,65.96,54.67,48.33,84.91428625,127.4458006,191.3158763,255.0941851,306.1643753,342.1861848,342.507915,308.0042418,247.7894447,175.8727117,110.4454379,80.62043966,277.99
191,06069,48.32,49.23,51.14,56.4,61.16,70.09,75.11,75.08,71.01,63.2,53.51,47.42,110.9805149,142.3639157,206.8772864,262.5396086,315.1619336,349.758585,344.7110874,314.3649511,257.4469591,189.2121857,129.0292847,99.61292236,140.0
192,06071,49.43,52.72,57.58,65.73,71.59,83.37,88.77,87.68,80.27,69.02,57.21,48.98,136.1583674,175.8201673,240.5519305,297.0453476,338.5546952,359.5205717,329.5242955,306.4523626,264.9530991,205.4940249,152.9693377,123.5865793,605.5
193,06073,53.13,53.9,56.06,61.1,63.54,72.12,77.58,78.43,74.04,67.34,59.24,53.27,139.3969334,171.6208824,232.0849338,279.9540694,314.2207348,339.6200697,324.4228179,303.8526685,260.2139485,202.3254014,154.8968616,127.2000562,52.3
194,06075,51.92,53.57,54.02,56.34,57.82,61.62,62.48,64.51,64.78,62.21,55.84,51.27,97.62472316,131.1966335,193.5264326,256.3304225,283.7426845,305.1445225,273.7233909,247.814427,214.8290994,163.0766602,114.4768949,86.56886618,0.0
195,06077,49.9,52.74,56.11,61.74,66.83,74.71,78.28,77.72,73.89,66.14,55.01,48.77,87.04213291,131.3063554,196.2165956,258.1286595,309.3493725,344.7589496,343.3827113,309.8097003,250.6061719,179.6057646,113.9198256,83.30396787,0.0
196,06079,50.27,50.74,52.82,57.87,61.21,69.28,73.99,73.87,70.38,63.79,55.4,49.72,119.6515412,150.9283572,215.3849264,271.1698327,321.4597347,347.4053993,339.2573454,313.0979167,259.6087515,192.5367613,137.9215297,108.1748452,835.9
